Result,Trial,Arena,Assay,ChDate,Sex,LizID,LizID_nums,LizID_etho,Trt,TotalDist,Velocity,NovItem_Freq,NovItem_Duration,NovItem_LatFirst,NovZone_Freq,NovZone_Duration,NovZone_LatFirst,Hide_Freq,Hide_Duration,Hide_DurationOrig,Hide_LatFirst,Entry_Freq,Entry_Duration,Entry_LatFirst,Social_Freq,Social_Duration,Social_LatFirst,Neutral_Freq,Neutral_Duration,Neutral_LatFirst,Asocial_Freq,Asocial_Duration,Asocial_LatFirst,Arena_Freq,Arena_Duration,Arena_LatFirst
Result 1,Trial   173,Arena 3,Novel,CH1_08.01.16_DVR1,F,ld0050,0050,50,Low,424.176,0.630839,0,0,NA,3,42.56,548.04,38,789.64,262.04,0,47,26.68,528.12,4,88.12,562.84,9,69.08,545.68,43,253.2,528.12,1,672.44,527.6
Result 1,Trial   173,Arena 4,Novel,CH1_08.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   174,Arena 1,Novel,CH2_08.01.16_DVR1,F,ld0138,0138,138,High,428.271,0.356893,1,0.2,666.36,9,141.12,620,16,59.32,59.32,852.84,19,670.32,0,12,239.32,654.8,18,167.6,617.8,22,733.8,0,1,1200.04,0
Result 1,Trial   174,Arena 2,Novel,CH2_08.01.16_DVR1,M,ld0109,0109,109,Low,264.617,0.418804,0,0,NA,3,41.2,738.28,17,936.76,368.6,0,19,28.08,568.16,6,63.92,739.84,9,36.24,736.68,20,163.12,568.16,1,631.88,568.16
Result 1,Trial   174,Arena 3,Novel,CH2_08.01.16_DVR1,M,ld0132,0132,132,Low,821.782,0.762632,4,16.04,364.76,9,43.88,358.08,66,269.2,146.76,0,91,455.16,122.44,11,156.12,356.52,24,159.04,126.44,80,615.68,122.44,1,1077.6,122.44
Result 1,Trial   174,Arena 4,Novel,CH2_08.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   175,Arena 1,Novel,CH3_08.01.16_DVR1,F,ld0087,0087,87,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   175,Arena 2,Novel,CH3_08.01.16_DVR1,F,ld0037,0037,37,Low,491.148,0.590976,9,71.76,548.96,18,105.4,544.6,48,492.08,123.16,0,61,147.36,369.32,7,231.12,545.24,12,139.16,538.32,53,337.68,369.32,1,831.12,368.92
Result 1,Trial   175,Arena 3,Novel,CH3_08.01.16_DVR1,M,ld007,007,7,High,1085.08,1.17094,2,2.96,541.16,11,191.28,391.92,109,347.72,74.4,0,119,179.64,273.32,8,368.4,291.8,16,83.08,290.32,117,400.84,273.32,1,926.72,273.32
Result 1,Trial   175,Arena 4,Novel,CH3_08.01.16_DVR1,M,ld0120,0120,120,High,417.97,0.426291,0,0,NA,3,42.88,261.76,34,924.76,705.24,0,34,50.88,219.52,4,60.16,275.56,8,40.92,260.36,38,174.2,219.52,1,980.52,219.52
Result 1,Trial   176,Arena 1,Novel,CH4_08.01.16_DVR1,F,ld0102,0102,102,High,897.782,0.970365,16,37.68,313.68,23,111.32,305.36,89,436.36,161.56,0,93,73.76,274.92,13,296.96,305.28,24,123.8,300.84,99,342.92,274.92,1,925.24,274.8
Result 1,Trial   176,Arena 2,Novel,CH4_08.01.16_DVR1,F,ld0089,0089,89,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   176,Arena 3,Novel,CH4_08.01.16_DVR1,M,ld0140,0140,140,High,340.159,0.4157,0,0,NA,7,64.64,440.52,24,968.92,587.2,0,28,45.04,381.92,4,105.32,441.64,9,58.56,437.24,28,67.24,381.92,1,818.32,381.72
Result 1,Trial   176,Arena 4,Novel,CH4_08.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   177,Arena 1,Novel,CH1_09.01.16_DVR1,M,ld0111,0111,111,High,118.158,0.194519,1,1.04,1046.16,3,437.24,755.92,8,603.84,11.28,0,8,129.88,592.56,5,430.6,752.04,5,25.48,743.96,9,140.12,592.56,1,607.48,592.56
Result 1,Trial   177,Arena 2,Novel,CH1_09.01.16_DVR1,M,ld0078,0078,78,High,47.3736,0.162394,0,0,NA,1,283.76,916.28,4,908.48,0.2,0,3,2.64,908.36,10,105.24,927.72,11,182.08,912.72,4,4.24,908.36,1,291.76,908.28
Result 1,Trial   177,Arena 3,Novel,CH1_09.01.16_DVR1,F,ld0050,0050,50,Low,709.705,0.59142,0,0,NA,7,376,215.36,39,77.92,77.92,229.12,48,259.12,0,4,510.08,249.28,12,94.28,213.72,48,517.76,0,1,1200.04,0
Result 1,Trial   177,Arena 4,Novel,CH1_09.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   178,Arena 1,Novel,CH2_09.01.16_DVR1,F,ld0138,0138,138,High,1048.05,1.04922,0,0,NA,3,16.44,241.52,52,282.04,80.92,0,62,107.56,201.12,11,480.12,232.8,21,81.64,226.36,63,356.24,201.12,1,998.92,201.12
Result 1,Trial   178,Arena 2,Novel,CH2_09.01.16_DVR1,M,ld0109,0109,109,Low,42.1239,0.130173,0,0,NA,1,288.56,911.48,5,880.48,4.08,0,7,1.32,879.16,2,277.32,919.84,2,11.88,910.84,5,30.36,879.16,1,323.64,876.4
Result 1,Trial   178,Arena 3,Novel,CH2_09.01.16_DVR1,M,ld0132,0132,132,Low,531.56,0.442967,0,0,NA,4,532.96,228.6,57,178.96,178.96,0,71,192.48,44.16,1,692.36,217.96,8,51.4,130.56,64,277.32,44.16,1,1200.04,0
Result 1,Trial   178,Arena 4,Novel,CH2_09.01.16_DVR1,F,ld0122,0122,122,High,73.8888,0.674907,0,0,NA,1,0.16,1142.48,3,1147.8,57.28,0,4,2.56,1126.44,0,0,NA,2,15.84,1136.04,4,36.4,1126.44,1,109.52,1090.52
Result 1,Trial   179,Arena 1,Novel,CH3_09.01.16_DVR1,F,ld0087,0087,87,High,608.356,0.804789,0,0,NA,1,10.8,525.04,38,487.44,43.36,0,45,85.28,444.52,6,487.44,537.68,12,45.08,521.44,44,180.08,444.52,1,755.96,444.08
Result 1,Trial   179,Arena 2,Novel,CH3_09.01.16_DVR1,F,ld0037,0037,37,Low,647.251,0.584584,0,0,NA,11,42.68,333.48,75,327.88,235.08,0,97,343.8,197.12,6,123.2,341,23,195.24,299.16,92,553.72,197.12,1,1107.24,92.8
Result 1,Trial   179,Arena 3,Novel,CH3_09.01.16_DVR1,M,ld007,007,7,High,899.34,1.05156,0,0,NA,0,0,NA,102,366.48,21.72,0,107,94.28,344.92,6,561.48,387,14,60.64,349.04,109,211.44,344.92,1,855.28,344.76
Result 1,Trial   179,Arena 4,Novel,CH3_09.01.16_DVR1,M,ld0120,0120,120,High,564.481,0.69865,0,0,NA,10,59.16,544.88,35,836.96,444.92,0,37,60.6,503.12,5,87.4,557,12,68.32,541.16,42,207.36,503.12,1,808,392.04
Result 1,Trial   180,Arena 1,Novel,CH4_09.01.16_DVR1,F,ld0102,0102,102,High,189.005,0.19076,31,413.52,247.8,32,544.44,235.24,8,222.84,13.64,0,9,10.64,209.72,5,720.96,399.4,6,241.76,233.32,9,14.48,209.72,1,990.84,209.2
Result 1,Trial   180,Arena 2,Novel,CH4_09.01.16_DVR1,F,ld0089,0089,89,High,209.62,0.327102,8,13.76,923.32,10,515.68,669.84,10,560.68,1.52,0,11,23.4,559.56,7,480.24,669.84,8,93.76,591.44,11,65.36,559.56,1,640.88,559.16
Result 1,Trial   180,Arena 3,Novel,CH4_09.01.16_DVR1,M,ld0140,0140,140,High,478.663,0.398885,0,0,NA,6,23.2,121.84,61,850.6,850.6,45.2,76,70.32,44.8,3,85.64,113.72,8,48.56,108.88,66,215.24,0,1,1200.04,0
Result 1,Trial   180,Arena 4,Novel,CH4_09.01.16_DVR1,M,ld0010,0010,10,Low,135.081,0.301682,0,0,NA,1,0.64,792.4,8,998.36,246.12,0,8,55.04,752.36,1,50.52,786.2,3,25.32,767.36,9,125.84,752.36,1,447.8,752.24
Result 1,Trial   181,Arena 1,Novel,CH1_10.01.16_DVR1,M,ld0111,0111,111,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   181,Arena 2,Novel,CH1_10.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   181,Arena 3,Novel,CH1_10.01.16_DVR1,F,ld0050,0050,50,Low,150.173,0.125144,0,0,NA,1,6.64,554.72,0,0,0,NA,1,612.56,587.48,1,254.76,325.2,2,11.4,320.04,2,933.88,0,1,1200.04,0
Result 1,Trial   181,Arena 4,Novel,CH1_10.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   182,Arena 1,Novel,CH2_10.01.16_DVR1,F,ld0138,0138,138,High,1014.13,0.845106,0,0,NA,5,13,136.88,53,201.84,201.84,95,69,244.04,0.04,10,389.88,140.28,20,135.12,128.72,64,473.2,0,1,1200.04,0
Result 1,Trial   182,Arena 2,Novel,CH2_10.01.16_DVR1,M,ld0109,0109,109,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   182,Arena 3,Novel,CH2_10.01.16_DVR1,M,ld0132,0132,132,Low,816.341,0.680284,0,0,NA,6,27.36,247.68,54,274.8,274.8,154.72,76,397.88,0,6,178.76,254.8,17,104.84,164.6,66,641.64,0,1,1200.04,0
Result 1,Trial   182,Arena 4,Novel,CH2_10.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   183,Arena 1,Novel,CH3_10.01.16_DVR1,F,ld0087,0087,87,High,151.518,0.590666,0,0,NA,5,29.92,1000.76,5,948.56,5.08,0,7,85.04,943.48,2,151.32,1001.68,3,12.36,998.12,7,87.8,943.48,1,256.56,943.48
Result 1,Trial   183,Arena 2,Novel,CH3_10.01.16_DVR1,F,ld0037,0037,37,Low,767.946,0.821122,4,43.52,506.28,18,106.92,480.48,28,412.56,147.8,0,30,56.92,264.84,6,270.8,491.24,15,242.28,477.24,36,274.4,264.84,1,935.28,264.76
Result 1,Trial   183,Arena 3,Novel,CH3_10.01.16_DVR1,M,ld007,007,7,High,1472.72,1.43088,0,0,NA,5,25.64,327.16,160,300.32,129.64,0,175,125.24,170.88,10,124.96,390.64,31,152.68,284.44,181,622.08,170.88,1,1029.36,170.68
Result 1,Trial   183,Arena 4,Novel,CH3_10.01.16_DVR1,M,ld0120,0120,120,High,424.865,0.674946,0,0,NA,1,4.16,665.92,30,875.88,305.36,0,29,63.68,575.56,2,55.96,662.36,5,22.88,658.4,33,245.32,575.56,1,629.52,570.52
Result 1,Trial   184,Arena 1,Novel,CH4_10.01.16_DVR1,F,ld0102,0102,102,High,1076.31,0.896926,2,46.56,926.76,9,56.64,315.56,98,281.12,281.12,114.36,106,167.12,113.68,14,290.6,287.8,27,125.12,280.68,112,503.2,0,1,1200.04,0
Result 1,Trial   184,Arena 2,Novel,CH4_10.01.16_DVR1,F,ld0089,0089,89,High,20.1679,0.0169478,0,0,NA,0,0,NA,0,9.88,0,NA,0,0,NA,1,1190.16,0,0,0,NA,0,0,NA,1,1190.16,0
Result 1,Trial   184,Arena 3,Novel,CH4_10.01.16_DVR1,M,ld0140,0140,140,High,272.343,0.825182,0,0,NA,0,0,NA,36,1057,187.04,0,37,19.36,869.96,2,32.92,911,7,35,873.64,41,75.12,869.96,1,330.08,869.96
Result 1,Trial   184,Arena 4,Novel,CH4_10.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   185,Arena 1,Novel,CH1_11.01.16_DVR1,M,ld0111,0111,111,High,1077.24,1.00153,5,12.24,541.8,13,155.32,303.96,61,486.56,362.28,0,65,274.48,172.04,11,261.16,275.48,23,52,272.4,72,400.32,172.04,1,1075.76,124.28
Result 1,Trial   185,Arena 2,Novel,CH1_11.01.16_DVR1,M,ld0078,0078,78,High,234.229,0.440811,0,0,NA,5,76.84,724.64,23,918.44,249.8,0,26,20,668.64,4,157.8,729.28,6,31.24,722.44,26,92.56,668.64,1,531.4,668.64
Result 1,Trial   185,Arena 3,Novel,CH1_11.01.16_DVR1,F,ld0050,0050,50,Low,291.528,0.632381,0,0,NA,3,33.32,795.72,36,871.2,132.24,0,38,37.2,769.6,3,28.72,810.76,6,68.04,791.24,39,232.08,769.6,1,461.08,738.96
Result 1,Trial   185,Arena 4,Novel,CH1_11.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   186,Arena 1,Novel,CH2_11.01.16_DVR1,F,ld0138,0138,138,High,573.979,0.975557,0,0,NA,1,4.64,1190.36,24,614.48,2.84,0,26,16.04,611.64,6,191.56,625.52,15,232.68,613.08,33,161.32,611.64,1,588.4,611.64
Result 1,Trial   186,Arena 2,Novel,CH2_11.01.16_DVR1,M,ld0109,0109,109,Low,372.852,0.366836,6,63.92,184.76,17,132,184.36,24,664.4,480.8,0,29,132.76,183.6,4,107.48,852.4,13,233.44,184.28,33,194.72,183.6,1,1016.44,183.6
Result 1,Trial   186,Arena 3,Novel,CH2_11.01.16_DVR1,M,ld0132,0132,132,Low,889.622,0.838507,0,0,NA,5,11.56,238.68,61,502.92,363.88,0,78,156.8,185.08,8,187.52,238.08,18,128.04,234.36,70,381.56,185.08,1,1061,139.04
Result 1,Trial   186,Arena 4,Novel,CH2_11.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   187,Arena 1,Novel,CH3_11.01.16_DVR1,F,ld0087,0087,87,High,972.46,1.00515,0,0,NA,8,122.92,281.48,44,279.28,46.76,0,59,182,232.72,9,391.64,369.48,19,154.4,280.4,54,374.72,232.72,1,967.52,232.52
Result 1,Trial   187,Arena 2,Novel,CH3_11.01.16_DVR1,F,ld0037,0037,37,Low,914.764,0.762304,3,14.04,154.08,17,102.04,2.44,95,253.52,253.52,87.48,98,159.12,86.28,11,196.2,0,26,254.36,12.88,104,495.96,86.28,1,1200.04,0
Result 1,Trial   187,Arena 3,Novel,CH3_11.01.16_DVR1,M,ld007,007,7,High,1756.84,1.46404,1,0.04,514.08,10,29.92,117.52,146,100.88,100.88,1.96,160,239.28,0,17,444.16,124.56,36,146.36,115.48,166,508.64,0,1,1200.04,0
Result 1,Trial   187,Arena 4,Novel,CH3_11.01.16_DVR1,M,ld0120,0120,120,High,870.052,0.725043,0,0,NA,9,65.44,475.84,56,350.04,350.04,4.64,69,336.36,0.2,7,188.72,463.76,16,61.4,460.12,65,599.88,0,1,1200.04,0
Result 1,Trial   188,Arena 1,Novel,CH4_11.01.16_DVR1,F,ld0102,0102,102,High,1111.71,1.02356,0,0,NA,8,52.44,145.68,95,465.6,351.72,0,99,123.12,114.4,14,279.48,152.68,25,126.28,144.24,104,328.68,114.4,1,1086.16,113.88
Result 1,Trial   188,Arena 2,Novel,CH4_11.01.16_DVR1,F,ld0089,0089,89,High,493.865,0.806073,0,0,NA,10,66.24,564.32,13,588.8,1.6,0,18,42.6,554.12,5,259.32,577.32,9,111.72,557.56,17,240.2,554.12,1,612.84,554.04
Result 1,Trial   188,Arena 3,Novel,CH4_11.01.16_DVR1,M,ld0140,0140,140,High,211.716,0.391632,0,0,NA,5,33.56,664.4,26,1056.84,397.44,0,29,13.8,659.4,2,11.04,728.52,8,92.68,661.48,32,39.48,659.4,1,540.64,659.4
Result 1,Trial   188,Arena 4,Novel,CH4_11.01.16_DVR1,M,ld0010,0010,10,Low,209.233,0.527088,0,0,NA,4,86.8,838.92,14,972.92,169.88,0,16,52.32,803.2,1,72.12,1045.08,4,73.6,837.6,16,81.4,803.2,1,397,803.04
Result 1,Trial   189,Arena 1,Novel,CH1_12.01.16_DVR1,M,ld0111,0111,111,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   189,Arena 2,Novel,CH1_12.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   189,Arena 3,Novel,CH1_12.01.16_DVR1,F,ld0050,0050,50,Low,345.717,0.893694,0,0,NA,1,7.32,1179.68,35,818.88,5.84,0,39,99.36,812.76,4,91.68,927.96,7,45.72,881.72,38,243.76,812.76,1,387,812.72
Result 1,Trial   189,Arena 4,Novel,CH1_12.01.16_DVR1,F,ld0012,0012,12,High,322.475,0.535495,7,32.72,687.84,11,107.16,647.56,20,728.56,130.76,0,24,27.96,597.88,3,199.96,665.8,6,85.64,634,23,185.88,597.8,1,602.24,597.8
Result 1,Trial   190,Arena 1,Novel,CH2_12.01.16_DVR1,F,ld0138,0138,138,High,1057.09,0.95079,0,0,NA,2,5.68,126.16,56,311.44,223.24,0,73,91.16,88.52,9,269.44,181.44,25,324.48,122.96,72,294.68,88.52,1,1111.84,88.2
Result 1,Trial   190,Arena 2,Novel,CH2_12.01.16_DVR1,M,ld0109,0109,109,Low,198.825,0.596357,0,0,NA,2,13.08,894.8,21,869.16,2.56,0,22,19.84,866.6,2,92.12,892.16,3,15.64,883.64,23,223.12,866.6,1,333.44,866.6
Result 1,Trial   190,Arena 3,Novel,CH2_12.01.16_DVR1,M,ld0132,0132,132,Low,194.519,0.162099,0,0,NA,0,0,NA,19,1.92,1.92,885.12,25,789,0,1,18.76,1166.76,3,14.88,1119.88,22,1164.48,0,1,1200.04,0
Result 1,Trial   190,Arena 4,Novel,CH2_12.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   191,Arena 1,Novel,CH3_12.01.16_DVR1,F,ld0087,0087,87,High,886.041,1.05236,0,0,NA,0,0,NA,96,472.68,114.64,0,102,198.96,358.04,9,305.4,413.2,19,46.8,410.68,107,375.16,358.04,1,842,358.04
Result 1,Trial   191,Arena 2,Novel,CH3_12.01.16_DVR1,F,ld0037,0037,37,Low,698.947,0.839435,3,9.4,469.16,8,17.28,467.64,64,661.28,294.04,0,70,163.88,366.84,6,151.72,466.92,14,58.2,463.08,73,328.84,366.84,1,832.8,366.84
Result 1,Trial   191,Arena 3,Novel,CH3_12.01.16_DVR1,M,ld007,007,7,High,1396.28,1.35398,0,0,NA,0,0,NA,23,172.84,4.08,0,26,19.44,168.76,14,200.64,237.12,27,115.04,229.48,37,711.52,168.76,1,1031.28,168.76
Result 1,Trial   191,Arena 4,Novel,CH3_12.01.16_DVR1,M,ld0120,0120,120,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   192,Arena 1,Novel,CH4_12.01.16_DVR1,F,ld0102,0102,102,High,876.103,1.00374,0,0,NA,2,16.4,399.6,113,573.4,246.36,0,117,154.28,326.84,9,185.04,400.04,20,100.24,396.6,124,341.36,326.84,1,873,326.56
Result 1,Trial   192,Arena 2,Novel,CH4_12.01.16_DVR1,F,ld0089,0089,89,High,203.028,0.171964,0,0,NA,1,13.68,442.96,12,20.44,1.08,494.36,34,18.24,24.68,2,672.4,451.28,3,56.2,410.28,14,451,19.36,1,1180.68,19.36
Result 1,Trial   192,Arena 3,Novel,CH4_12.01.16_DVR1,M,ld0140,0140,140,High,7.61812,0.0080343,0,0,NA,0,0,NA,5,1197.44,945.64,0,4,2.6,253.4,0,0,NA,0,0,NA,4,2.6,253.4,1,948.24,251.8
Result 1,Trial   192,Arena 4,Novel,CH4_12.01.16_DVR1,M,ld0010,0010,10,Low,164.188,0.514244,0,0,NA,1,37.72,944.4,12,921.16,40.44,0,16,162.52,880.72,3,4.44,961.48,7,58.24,890.56,17,216.2,880.72,1,319.32,880.72
Result 1,Trial   193,Arena 1,Novel,CH1_13.01.16_DVR1,M,ld0111,0111,111,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   193,Arena 2,Novel,CH1_13.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   193,Arena 3,Novel,CH1_13.01.16_DVR1,F,ld0050,0050,50,Low,580.576,0.713168,0,0,NA,3,7.2,431,56,525.76,139.84,0,82,102.48,385.92,3,104,493.64,10,102.08,427.8,63,468.2,385.92,1,814.12,385.92
Result 1,Trial   193,Arena 4,Novel,CH1_13.01.16_DVR1,F,ld0012,0012,12,High,605.739,0.608196,0,0,NA,9,48.68,317.68,82,504.48,300.56,0,90,45.36,257.72,5,248.48,312.96,11,140.68,296.12,88,306.4,257.72,1,996.12,203.4
Result 1,Trial   194,Arena 1,Novel,CH2_13.01.16_DVR1,F,ld0138,0138,138,High,1330.54,1.12601,0,0,NA,4,7.92,100.32,93,139.44,121.08,0,103,86.32,18.36,24,535.52,51.6,38,214.6,30.68,107,310.48,18.36,1,1181.68,18.36
Result 1,Trial   194,Arena 2,Novel,CH2_13.01.16_DVR1,M,ld0109,0109,109,Low,573.497,0.714655,0,0,NA,7,24.6,587.2,36,492.04,94.52,0,40,44.56,398.6,17,316.76,566.84,24,138.2,526.36,44,253.04,397.52,1,802.52,397.52
Result 1,Trial   194,Arena 3,Novel,CH2_13.01.16_DVR1,M,ld0132,0132,132,Low,1149.68,0.958195,0,0,NA,8,19.56,15.76,85,143.84,143.8,12.16,103,429.4,0,12,227.68,20.92,28,114.28,13.8,102,714.24,0,1,1200,0
Result 1,Trial   194,Arena 4,Novel,CH2_13.01.16_DVR1,F,ld0122,0122,122,High,530.977,0.44248,0,0,NA,4,14,422.32,46,401.64,401.64,412.68,55,448.64,0,4,128.92,428.84,12,54.44,421.52,55,615.04,0,1,1200.04,0
Result 1,Trial   195,Arena 1,Novel,CH3_13.01.16_DVR1,F,ld0087,0087,87,High,801.875,0.78247,3,6.4,190.32,13,75.68,184.72,89,283,107.8,0,99,217,175.2,8,267.2,192.48,17,149.48,183.48,99,500.36,175.2,1,1024.84,175.2
Result 1,Trial   195,Arena 2,Novel,CH3_13.01.16_DVR1,F,ld0037,0037,37,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   195,Arena 3,Novel,CH3_13.01.16_DVR1,M,ld007,007,7,High,1310.83,1.26207,0,0,NA,6,17.84,173.16,108,199.72,38.48,0,125,188.48,161.28,14,216.48,176.12,33,135.44,170.8,127,648.4,161.28,1,1038.8,161.2
Result 1,Trial   195,Arena 4,Novel,CH3_13.01.16_DVR1,M,ld0120,0120,120,High,507.332,0.511094,0,0,NA,0,0,NA,69,664.84,457.48,0,69,308.68,347.84,4,103.64,472.28,10,27.24,419.8,75,404.32,347.84,1,992.68,207.36
Result 1,Trial   196,Arena 1,Novel,CH4_13.01.16_DVR1,F,ld0102,0102,102,High,807.17,0.672642,3,6.12,329.6,9,130,321.52,76,233.08,233.08,258.64,82,410.84,0,7,298.24,308.32,18,139.28,303.52,87,529.44,0,1,1200.04,0
Result 1,Trial   196,Arena 2,Novel,CH4_13.01.16_DVR1,F,ld0089,0089,89,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   196,Arena 3,Novel,CH4_13.01.16_DVR1,M,ld0140,0140,140,High,364.518,0.472687,0,0,NA,1,3.56,441.4,37,969.28,540.44,0,43,41.12,428.84,2,25.24,634.12,10,63.48,438.44,45,142.04,428.84,1,771.2,428.84
Result 1,Trial   196,Arena 4,Novel,CH4_13.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   197,Arena 1,Novel,CH1_14.01.16_DVR1,M,ld0111,0111,111,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   197,Arena 2,Novel,CH1_14.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   197,Arena 3,Novel,CH1_14.01.16_DVR1,F,ld0050,0050,50,Low,344.96,0.785857,0,0,NA,6,26.8,891.72,37,876.16,115.12,0,39,73.52,761.28,3,113.6,890.16,5,26.76,885.48,39,183.52,761.28,1,439,761.04
Result 1,Trial   197,Arena 4,Novel,CH1_14.01.16_DVR1,F,ld0012,0012,12,High,290.678,0.42992,8,45.24,917.52,11,61.92,885.4,16,596.08,72.2,0,26,260.2,523.96,3,127.36,787.72,6,53.88,780.52,19,422.72,523.96,1,676.16,523.88
Result 1,Trial   198,Arena 1,Novel,CH2_14.01.16_DVR1,F,ld0138,0138,138,High,1033.94,1.28651,2,2.48,700.24,7,33.76,590.48,50,465.68,69.36,0,63,32.96,396.56,10,243.92,466.52,22,127,464.36,62,363.44,396.56,1,803.72,396.32
Result 1,Trial   198,Arena 2,Novel,CH2_14.01.16_DVR1,M,ld0109,0109,109,Low,463.335,0.85733,3,6.52,788.6,7,41.44,778.72,37,665.96,6.4,0,38,61.24,659.56,4,144.56,778.44,11,195.12,698.36,45,194.4,659.56,1,540.48,659.56
Result 1,Trial   198,Arena 3,Novel,CH2_14.01.16_DVR1,M,ld0132,0132,132,Low,1041.28,0.867736,12,22.72,258.6,28,123.28,234.52,57,6.36,6.36,192.36,84,383.52,0.52,11,282.28,241,22,149.36,201.16,68,762.04,0,1,1200.04,0
Result 1,Trial   198,Arena 4,Novel,CH2_14.01.16_DVR1,F,ld0122,0122,122,High,548.556,1.20403,14,67.96,776.92,28,90.4,754.88,64,833.96,89.56,0,68,53.4,744.48,8,176.8,776.32,15,63.36,753.88,71,125.92,744.48,1,455.64,744.4
