Result	Trial	Arena	Assay	ChDate	Sex	LizID	Trt	TotalDist	Velocity	Social_Freq	Social_Duration	Social_LatFirst	Neutral_Freq	Neutral_Duration	Neutral_LatFirst	Asocial_Freq	Asocial_Duration	Asocial_LatFirst	NovItem_Freq	NovItem_Duration	NovItem_LatFirst	NovZone_Freq	NovZone_Duration	NovZone_LatFirst	Hide_Freq	Hide_Duration	Hide_DurationOrig	Hide_LatFirst	Entry_Freq	Entry_Duration	Entry_LatFirst	Arena_Freq	Arena_Duration	Arena_LatFirst
Result 1	Trial   197	Arena 3	Novel	CH1_09.01.16_DVR2	F	139	Low	161.756	0.187252	2	616.32	516.96	4	115.96	373.84	12	125.12	336.16	0	0	NA	3	625.52	376.2	9	340.56	4.4	0	12	92.44	336.16	1	863.88	336.16
Result 1	Trial   197	Arena 4	Novel	CH1_09.01.16_DVR2	M	133	High	371.439	0.412949	2	66.56	773.28	8	67.44	554.92	32	736.4	300.52	0	0	NA	2	15.88	557.24	25	329.64	29.12	0	48	330.52	300.52	1	899.52	300.52
Result 1	Trial   198	Arena 1	Novel	CH2_09.01.16_DVR2	M	42	High	574.285	0.478571	8	217	461.6	19	101.52	442.36	18	515.64	252.24	0	0	NA	5	38.76	445.12	12	352.44	352.44	0	17	269.64	252.24	1	1200.04	0
Result 1	Trial   198	Arena 2	Novel	CH2_09.01.16_DVR2	F	98	High	154.045	0.228336	2	11	1079.32	4	14.04	1067.16	14	508.44	525.36	0	0	NA	1	1	1089.92	11	666.56	141.2	0	15	479	525.36	1	674.68	525.36
Result 1	Trial   198	Arena 3	Novel	CH2_09.01.16_DVR2	F	79	High	388.171	0.500117	6	100.96	556.32	16	277.88	527.8	39	382.64	423.84	1	0.88	607.76	7	133.64	603.88	29	438.56	14.72	0	46	293.64	423.84	1	776.2	423.84
Result 1	Trial   198	Arena 4	Novel	CH2_09.01.16_DVR2	F	130	Low	602.128	0.665923	5	148.4	493.84	16	139.36	366.16	51	482.24	295.8	0	0	NA	4	33.08	367.2	41	430.04	134.24	0	53	270.72	295.8	1	904.24	295.8
Result 1	Trial   199	Arena 1	Novel	CH3_09.01.16_DVR2	M	70	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   199	Arena 2	Novel	CH3_09.01.16_DVR2	F	72	Low	2.01E-13	5.23321ENA16	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1200.04	383.72	0	0	0	NA	1	383.72	816.32
Result 1	Trial   199	Arena 3	Novel	CH3_09.01.16_DVR2	F	122	High	35.3839	0.0506962	0	0	NA	0	0	NA	8	418.84	502.04	0	0	NA	0	0	NA	7	781.2	279.16	0	8	418.84	502.04	1	698	502.04
Result 1	Trial   199	Arena 4	Novel	CH3_09.01.16_DVR2	M	104	High	146.901	0.214179	1	30.68	778.16	3	30.84	744.96	14	165.2	514.68	0	0	NA	2	22.76	747.96	12	973.32	459.2	0	14	152.72	514.68	1	685.92	514.12
Result 1	Trial   200	Arena 1	Novel	CH4_09.01.16_DVR2	F	86	High	110.993	0.184508	0	0	NA	1	17.8	1149.84	19	320.68	598.64	0	0	NA	1	6.32	1156.76	18	861.56	263.12	0	20	249.72	598.64	1	601.6	598.44
Result 1	Trial   200	Arena 2	Novel	CH4_09.01.16_DVR2	F	82	Low	90.948	0.134007	3	225.12	901.2	3	122.28	852.64	5	137.88	521.36	1	3	903.84	3	229.6	894	5	714.76	193.44	0	7	124.2	521.36	1	678.72	521.32
Result 1	Trial   200	Arena 3	Novel	CH4_09.01.16_DVR2	F	73	Low	26.8154	0.0499504	0	0	NA	0	0	NA	5	197.04	663.2	0	0	NA	0	0	NA	6	1003	339.84	0	5	197.04	663.2	1	536.88	663.16
Result 1	Trial   200	Arena 4	Novel	CH4_09.01.16_DVR2	F	121	High	18.7123	0.0155936	0	0	NA	0	0	NA	4	137.88	624.6	0	0	NA	0	0	NA	5	1062.16	1062.16	0	4	137.88	624.6	1	1200.04	0
Result 1	Trial   201	Arena 1	Novel	CH1_10.01.16_DVR2	F	85	High	136.318	0.113599	0	0	NA	1	7.04	398	16	659.04	0	0	0	NA	0	0	NA	15	533.96	533.96	312	18	316.12	311.36	1	1200.04	0
Result 1	Trial   201	Arena 2	Novel	CH1_10.01.16_DVR2	F	91	Low	43.6073	0.0501903	0	0	NA	0	0	NA	8	699.88	331.16	0	0	NA	0	0	NA	8	500.16	169	0	8	699.88	331.16	1	868.88	331.16
Result 1	Trial   201	Arena 3	Novel	CH1_10.01.16_DVR2	F	139	Low	508.763	0.42397	5	358.88	330.36	10	64.92	325.72	38	615.56	0	2	197.16	596.4	6	58.2	464.12	32	159.64	159.64	117.04	47	424.32	0	1	1200.04	0
Result 1	Trial   201	Arena 4	Novel	CH1_10.01.16_DVR2	M	133	High	377.2	0.402562	6	119.32	868.68	10	68.24	860.24	13	475.6	263	0	0	NA	8	41.72	862.32	8	536.88	273.88	0	16	392.32	263	1	937.04	263
Result 1	Trial   202	Arena 1	Novel	CH2_10.01.16_DVR2	M	42	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Result 1	Trial   202	Arena 2	Novel	CH2_10.01.16_DVR2	F	98	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Result 1	Trial   202	Arena 3	Novel	CH2_10.01.16_DVR2	F	79	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Result 1	Trial   202	Arena 4	Novel	CH2_10.01.16_DVR2	F	130	Low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Result 1	Trial   203	Arena 1	Novel	CH3_10.01.16_DVR2	M	70	High	43.4491	0.0817265	0	0	NA	0	0	NA	8	458.32	668.36	0	0	NA	0	0	NA	7	741.72	73.36	0	8	458.32	668.36	1	531.68	668.36
Result 1	Trial   203	Arena 2	Novel	CH3_10.01.16_DVR2	F	72	Low	86.8948	0.0946401	1	42.32	1136.72	2	4.88	1133.84	7	770.56	0	1	1.16	1153.6	3	20.84	1136.92	5	382.28	100.6	0	7	765.92	0	2	918.36	0
Result 1	Trial   203	Arena 3	Novel	CH3_10.01.16_DVR2	F	122	High	27.7743	0.0459139	0	0	NA	0	0	NA	1	586.52	595.08	0	0	NA	0	0	NA	1	613.52	18.44	0	1	586.52	595.08	1	604.96	595.08
Result 1	Trial   203	Arena 4	Novel	CH3_10.01.16_DVR2	M	104	High	154.489	0.17209	2	3.36	993.68	4	35	716.8	7	526.64	303.24	0	0	NA	1	7.44	725.72	6	635.04	332.76	0	8	477.36	303.24	1	897.76	302.28
Result 1	Trial   204	Arena 1	Novel	CH4_10.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   204	Arena 2	Novel	CH4_10.01.16_DVR2	F	82	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   204	Arena 3	Novel	CH4_10.01.16_DVR2	F	73	Low	27.385	0.0865081	0	0	NA	0	0	NA	4	283	883.44	0	0	NA	0	0	NA	3	917.04	33.6	0	4	283	883.44	1	316.6	883.44
Result 1	Trial   204	Arena 4	Novel	CH4_10.01.16_DVR2	F	121	High	22.7593	0.0414589	0	0	NA	0	0	NA	8	81.72	651.04	0	0	NA	0	0	NA	8	1118.32	467.28	0	8	81.72	651.04	1	549	651.04
Result 1	Trial   205	Arena 1	Novel	CH1_11.01.16_DVR2	F	85	High	332.359	0.276966	2	206.68	829.88	5	37.36	824.56	24	463.76	471.12	0	0	NA	3	58.36	827.2	21	492.24	492.24	0	21	334.76	471.12	1	1200.04	0
Result 1	Trial   205	Arena 2	Novel	CH1_11.01.16_DVR2	F	91	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   205	Arena 3	Novel	CH1_11.01.16_DVR2	F	139	Low	627.49	0.522908	6	711.76	200.04	11	143.72	186.04	15	339.24	0	29	398.96	548.4	36	152.76	189	9	4.36	4.36	185.24	10	251.88	0	1	1200.04	0
Result 1	Trial   205	Arena 4	Novel	CH1_11.01.16_DVR2	M	133	High	314.46	0.26205	3	55.56	230.08	7	37.76	173.76	23	1102.04	0	0	0	NA	3	7.28	175.88	18	4.68	4.68	170.12	23	752.28	169.72	1	1200.04	0
Result 1	Trial   206	Arena 1	Novel	CH2_11.01.16_DVR2	M	42	High	386.409	0.529617	5	118.72	823.36	12	93.04	805.44	35	461.4	470.4	0	0	NA	7	43.96	806.96	31	524.68	54.28	0	30	387.8	470.4	1	729.64	470.4
Result 1	Trial   206	Arena 2	Novel	CH2_11.01.16_DVR2	F	98	High	399.181	0.355789	4	101.68	578.4	6	54.52	569.36	58	757.12	228	0	0	NA	1	2.2	577.04	56	286.72	208.68	0	62	573.84	228	1	1122	78.04
Result 1	Trial   206	Arena 3	Novel	CH2_11.01.16_DVR2	F	79	High	635.825	0.564114	5	179.6	228.64	12	165.88	212.08	45	522.72	72.92	6	17.64	229.24	35	105.76	213.44	40	331.84	258.96	0	49	377.56	72.92	1	1127.16	72.88
Result 1	Trial   206	Arena 4	Novel	CH2_11.01.16_DVR2	F	130	Low	564.402	0.500801	4	278	599.88	13	413.92	318.12	44	265.6	234.88	6	31.88	704.84	14	364.24	318.36	38	242.52	169.52	0	42	154.24	234.88	1	1127.04	73
Result 1	Trial   207	Arena 1	Novel	CH3_11.01.16_DVR2	M	70	High	445.905	0.664221	6	338.24	550.96	12	74.64	535.88	19	202.8	528.68	0	0	NA	8	31.12	536.72	14	582.8	54.12	0	21	135.6	528.68	1	671.36	528.68
Result 1	Trial   207	Arena 2	Novel	CH3_11.01.16_DVR2	F	72	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   207	Arena 3	Novel	CH3_11.01.16_DVR2	F	122	High	116.494	0.128905	9	126.88	853.36	10	352.4	720.64	2	422.52	296.28	13	79.72	853.64	14	395.24	724.88	2	297.56	1.28	0	2	420.12	296.28	1	903.76	296.28
Result 1	Trial   207	Arena 4	Novel	CH3_11.01.16_DVR2	M	104	High	22.6792	0.0188993	0	0	NA	0	0	NA	1	606.48	566	0	0	NA	0	0	NA	2	593.56	593.56	0	1	606.48	566	1	1200.04	0
Result 1	Trial   208	Arena 1	Novel	CH4_11.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   208	Arena 2	Novel	CH4_11.01.16_DVR2	F	82	Low	382.652	0.418583	9	459.6	321.8	15	244.48	289.92	14	73.72	285.84	2	6.12	415.12	12	348.6	294.2	7	422.24	136.4	0	11	24.2	285.84	1	914.2	285.84
Result 1	Trial   208	Arena 3	Novel	CH4_11.01.16_DVR2	F	73	Low	188.511	0.304777	2	50.64	602.24	5	57.76	582.08	13	441.96	581.48	0	0	NA	6	67.36	582.8	10	649.68	68.2	0	13	424.2	581.48	1	618.56	581.48
Result 1	Trial   208	Arena 4	Novel	CH4_11.01.16_DVR2	F	121	High	194.983	0.314427	25	72.72	755.68	29	255.56	743.56	16	38	580.16	2	0.72	774.6	8	290.8	744.08	13	833.76	253.88	0	16	28.6	580.16	1	620.16	579.88
Result 1	Trial   209	Arena 1	Novel	CH1_12.01.16_DVR2	F	85	High	539.188	0.615399	1	18.6	608.04	2	4.04	605.6	32	849.88	323.84	0	0	NA	0	0	NA	30	327.52	3.68	0	33	64.08	323.84	1	876.2	323.84
Result 1	Trial   209	Arena 2	Novel	CH1_12.01.16_DVR2	F	91	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   209	Arena 3	Novel	CH1_12.01.16_DVR2	F	139	Low	581.905	0.484921	9	648.64	190.12	17	99.76	183.16	37	384.56	0	5	11.44	215.84	11	97.6	188.8	30	59.2	59.2	144.88	33	140.08	137.6	1	1200.04	0
Result 1	Trial   209	Arena 4	Novel	CH1_12.01.16_DVR2	M	133	High	145.205	0.121004	0	0	NA	0	0	NA	6	1199.48	0	0	0	NA	0	0	NA	5	0.56	0.56	73.52	6	1199.48	0	1	1200.04	0
Result 1	Trial   210	Arena 1	Novel	CH2_12.01.16_DVR2	M	42	High	364.249	0.479882	4	135.04	643.84	8	53.64	600.92	23	325.68	440.96	1	15.8	659.68	3	25.84	642.12	19	683.52	242.56	0	28	212.4	440.96	1	759.08	440.96
Result 1	Trial   210	Arena 2	Novel	CH2_12.01.16_DVR2	F	98	High	152.996	0.212035	0	0	NA	0	0	NA	28	345.76	601.04	0	0	NA	0	0	NA	28	854.28	375.84	0	28	257.92	601.04	1	721.6	478.44
Result 1	Trial   210	Arena 3	Novel	CH2_12.01.16_DVR2	F	79	High	258.889	0.457014	2	93.56	773.64	5	92.48	755.12	38	354.56	633.52	3	8.48	809.28	8	51.52	761.52	35	659.44	25.92	0	40	321.52	633.52	1	566.52	633.52
Result 1	Trial   210	Arena 4	Novel	CH2_12.01.16_DVR2	F	130	Low	548.764	0.725417	8	239.4	466.72	16	229.36	446.36	35	242.96	443.52	9	56.48	467.2	17	116.28	448.16	29	488.32	44.8	0	37	93.92	443.52	1	756.52	443.52
Result 1	Trial   211	Arena 1	Novel	CH3_12.01.16_DVR2	M	70	High	1625.42	1.81659	20	382.08	365.44	39	106.28	358.84	56	384.36	305.24	0	0	NA	2	18.6	365.76	36	323.32	18.08	0	39	138.28	305.24	1	894.8	305.24
Result 1	Trial   211	Arena 2	Novel	CH3_12.01.16_DVR2	F	72	Low	100.92	0.403098	1	147.68	1052.36	1	6.36	1046	5	93.88	949.64	0	0	NA	3	21.92	1054.12	4	952.12	2.48	0	5	81.96	949.64	1	250.4	949.64
Result 1	Trial   211	Arena 3	Novel	CH3_12.01.16_DVR2	F	122	High	5.237	0.00797351	0	0	NA	0	0	NA	2	122.72	543.28	0	0	NA	0	0	NA	3	1077.32	534.12	0	2	122.72	543.28	1	656.84	543.2
Result 1	Trial   211	Arena 4	Novel	CH3_12.01.16_DVR2	M	104	High	28.7369	0.047085	0	0	NA	0	0	NA	5	445.28	589.84	0	0	NA	0	0	NA	5	754.76	165.08	0	5	445.28	589.84	1	610.36	589.68
Result 1	Trial   212	Arena 1	Novel	CH4_12.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   212	Arena 2	Novel	CH4_12.01.16_DVR2	F	82	Low	341.958	0.284965	3	63.36	154.44	6	64.24	133.64	60	565.84	95.64	0	0	NA	1	8	141.2	58	506.6	506.6	0	75	482.44	95.84	1	1200.04	0
Result 1	Trial   212	Arena 3	Novel	CH4_12.01.16_DVR2	F	73	Low	47.4846	0.119057	0	0	NA	0	0	NA	10	344.24	801.16	0	0	NA	0	0	NA	9	855.8	54.64	0	10	344.24	801.16	1	398.88	801.16
Result 1	Trial   212	Arena 4	Novel	CH4_12.01.16_DVR2	F	121	High	176.605	0.442664	0	0	NA	0	0	NA	12	225.68	801.08	0	0	NA	0	0	NA	13	974.36	173.32	0	17	29.72	801.08	1	399	801.04
Result 1	Trial   213	Arena 1	Novel	CH1_13.01.16_DVR2	F	85	High	44.3064	0.0601467	0	0	NA	0	0	NA	8	225.16	787.56	0	0	NA	0	0	NA	9	974.88	511.52	0	8	225.16	787.56	1	736.68	463.36
Result 1	Trial   213	Arena 2	Novel	CH1_13.01.16_DVR2	F	91	Low	46.936	0.0544097	0	0	NA	0	0	NA	15	265.16	337.52	0	0	NA	0	0	NA	15	934.88	597.52	0	15	265.16	337.52	1	862.68	337.36
Result 1	Trial   213	Arena 3	Novel	CH1_13.01.16_DVR2	F	139	Low	477.501	0.414714	3	202.84	306.28	8	385.12	54.32	39	471.88	48.6	0	0	NA	5	58.56	59.04	34	139.04	90.44	0	39	401.4	48.6	1	1151.44	48.6
Result 1	Trial   213	Arena 4	Novel	CH1_13.01.16_DVR2	M	133	High	220.586	0.232774	1	15.32	952.2	6	32.76	729.08	31	788.08	252.36	0	0	NA	2	8	730.92	29	363.88	111.52	0	33	773.44	252.36	1	947.68	252.36
Result 1	Trial   214	Arena 1	Novel	CH2_13.01.16_DVR2	M	42	High	441.917	0.435713	5	99	566.48	9	53.8	562	46	535.08	185.84	0	0	NA	4	24.96	584.8	43	510.96	325.2	0	46	353.08	185.84	1	1014.28	185.76
Result 1	Trial   214	Arena 2	Novel	CH2_13.01.16_DVR2	F	98	High	55.4134	0.12476	0	0	NA	0	0	NA	9	437.08	755.84	0	0	NA	0	0	NA	8	762.96	7.12	0	9	437.08	755.84	1	444.2	755.84
Result 1	Trial   214	Arena 3	Novel	CH2_13.01.16_DVR2	F	79	High	369.235	0.404101	4	129.28	374.24	11	199	355.32	25	564.76	286.28	0	0	NA	8	209.2	356.8	20	307	20.72	0	29	484.92	286.28	1	913.76	286.28
Result 1	Trial   214	Arena 4	Novel	CH2_13.01.16_DVR2	F	130	Low	420.384	0.415202	9	54.6	594.52	14	145	583.2	68	467.4	187.6	0	0	NA	5	74.44	584.8	63	533.04	345.52	0	68	360.72	187.6	1	1012.52	187.52
Result 1	Trial   215	Arena 1	Novel	CH3_13.01.16_DVR2	M	70	High	1365.62	1.37952	16	330.64	437.24	32	81.44	434.48	46	405.4	0	0	0	NA	3	7.76	437.36	30	378.88	168.96	0	36	184.64	0	2	990.12	0
Result 1	Trial   215	Arena 2	Novel	CH3_13.01.16_DVR2	F	72	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   215	Arena 3	Novel	CH3_13.01.16_DVR2	F	122	High	243.389	0.253424	3	251	867.8	4	74.32	837.36	4	634.84	0	1	30	872.2	6	186.68	837.8	1	239.48	0.04	0	4	556.16	0	2	960.6	0
Result 1	Trial   215	Arena 4	Novel	CH3_13.01.16_DVR2	M	104	High	120.089	0.149968	1	90.16	959.48	2	13.44	949.44	15	158.48	0	0	0	NA	1	8.56	1041.48	13	937.96	538.88	0	15	130.84	0	2	800.96	0
Result 1	Trial   216	Arena 1	Novel	CH4_13.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   216	Arena 2	Novel	CH4_13.01.16_DVR2	F	82	Low	133.282	0.111068	0	0	NA	2	38.56	145.08	15	812.76	0	0	0	NA	2	11.44	153.48	12	348.72	348.72	179.4	16	640.6	175.48	1	1200.04	0
Result 1	Trial   216	Arena 3	Novel	CH4_13.01.16_DVR2	F	73	Low	277.889	0.365125	4	118.48	890.28	8	54.6	872.16	7	343.48	438.92	0	0	NA	9	56.68	874.56	5	683.48	244.56	0	6	314.84	438.92	1	761.12	438.92
Result 1	Trial   216	Arena 4	Novel	CH4_13.01.16_DVR2	F	121	High	22.9276	0.220119	0	0	NA	1	16.56	1095.88	3	7.88	1095.84	0	0	NA	1	9.88	1096.68	2	1175.6	79.76	0	2	6.4	1113.88	1	104.2	1095.84
Result 1	Trial   217	Arena 1	Novel	CH1_14.01.16_DVR2	F	85	High	1.40E-13	4.68407ENA16	0	0	NA	0	0	NA	4	1.4	902.16	0	0	NA	0	0	NA	5	1198.64	296.56	0	4	1.4	902.16	1	297.96	902.08
Result 1	Trial   217	Arena 2	Novel	CH1_14.01.16_DVR2	F	91	Low	302.037	0.272744	1	48.52	888.24	3	22.56	829.44	45	461.32	92.6	0	0	NA	2	16.68	832.6	42	667.32	574.72	0	43	372.28	92.6	1	1107.44	92.6
Result 1	Trial   217	Arena 3	Novel	CH1_14.01.16_DVR2	F	139	Low	519.581	0.576109	5	238.24	404.6	10	220.04	374.28	29	404.08	298.16	8	21.4	412.92	18	157.88	376.92	26	305.4	7.28	0	35	298.36	298.16	1	901.92	298.12
Result 1	Trial   217	Arena 4	Novel	CH1_14.01.16_DVR2	M	133	High	140.373	0.152354	2	40.56	831.2	5	28.4	820.76	10	805.48	278.64	0	0	NA	3	40.36	823.56	10	325.6	46.96	0	12	801.52	278.64	1	921.4	278.64
Result 1	Trial   218	Arena 1	Novel	CH2_14.01.16_DVR2	M	42	High	475.115	0.490011	6	167.72	598.6	11	95.2	564.4	23	692.08	230.4	1	15.52	1127.04	6	83.72	567.08	17	242.6	12.2	0	31	554.44	230.4	1	969.64	230.4
Result 1	Trial   218	Arena 2	Novel	CH2_14.01.16_DVR2	F	98	High	49.2796	0.0443928	0	0	NA	1	2.2	1189.96	10	275.24	836.32	0	0	NA	0	0	NA	9	922.6	832.68	0	9	266.08	836.32	1	1110.12	89.92
Result 1	Trial   218	Arena 3	Novel	CH2_14.01.16_DVR2	F	79	High	657.14	0.547617	11	274.84	318.84	18	256.12	280	45	513.2	0	3	3.88	318.88	14	322.2	281.72	37	155.88	155.88	42.44	44	339.56	42.08	1	1200.04	0
Result 1	Trial   218	Arena 4	Novel	CH2_14.01.16_DVR2	F	130	Low	637.383	0.614121	8	234.88	538.16	14	120.44	518.6	51	558.28	162.16	5	36.28	539.56	16	142.92	519.24	46	286.44	124.32	0	54	407.92	162.16	1	1037.92	162.12
Result 1	Trial   219	Arena 1	Novel	CH3_14.01.16_DVR2	M	70	High	1356.82	1.13068	16	371.64	41.64	33	90.52	40	45	718.64	0	0	0	NA	5	34.6	466.04	27	14.28	14.28	76.48	47	210.04	74.44	1	1200.04	0
Result 1	Trial   219	Arena 2	Novel	CH3_14.01.16_DVR2	F	72	Low	149.222	0.212968	1	285.68	630.92	2	6.08	627.4	11	216	499.32	0	0	NA	2	35.08	631.12	9	692.28	192.96	0	10	206.48	499.32	1	700.72	499.32
Result 1	Trial   219	Arena 3	Novel	CH3_14.01.16_DVR2	F	122	High	117.86	0.187867	0	0	NA	1	40.16	669.84	6	350.28	572.64	0	0	NA	1	23.92	674.8	4	808.88	236.24	0	5	279.92	572.64	1	627.4	572.64
Result 1	Trial   219	Arena 4	Novel	CH3_14.01.16_DVR2	M	104	High	156.378	0.214875	1	133.76	1066.28	2	33	962.08	12	541.28	472.24	0	0	NA	2	12.12	967	10	492	19.76	0	12	517.8	472.24	1	727.8	472.24
Result 1	Trial   220	Arena 1	Novel	CH4_14.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   220	Arena 2	Novel	CH4_14.01.16_DVR2	F	82	Low	218.063	0.250301	3	74.92	921.76	5	61.32	899.84	21	251.12	329.44	0	0	NA	4	27.36	909.92	19	812.68	483.88	0	19	191.52	329.44	1	871.24	328.8
Result 1	Trial   220	Arena 3	Novel	CH4_14.01.16_DVR2	F	73	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   220	Arena 4	Novel	CH4_14.01.16_DVR2	F	121	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   221	Arena 1	Novel	CH1_15.01.16_DVR2	F	85	High	63.5906	0.139772	0	0	NA	1	3.88	1195.16	6	348.8	745.04	0	0	NA	0	0	NA	4	847.36	102.32	0	5	345.56	745.04	1	455	745.04
Result 1	Trial   221	Arena 2	Novel	CH1_15.01.16_DVR2	F	91	Low	22.5426	0.0323628	0	0	NA	0	0	NA	1	565.04	503.44	0	0	NA	0	0	NA	1	635	131.56	0	1	565.04	503.44	1	696.6	503.44
Result 1	Trial   221	Arena 3	Novel	CH1_15.01.16_DVR2	F	139	Low	518.715	0.562549	7	298.52	320.04	14	219.44	309.36	12	339.68	277.92	21	92.76	320.04	29	268.92	311	4	335.72	57.8	0	9	226.24	277.92	1	922.12	277.92
Result 1	Trial   221	Arena 4	Novel	CH1_15.01.16_DVR2	M	133	High	552.071	0.460059	5	152.48	303.76	13	132.24	299.36	31	660.28	143.28	1	5.84	828.28	10	99.28	301.68	26	255.04	255.04	0	32	411.76	143.28	1	1200.04	0
Result 1	Trial   222	Arena 1	Novel	CH2_15.01.16_DVR2	M	42	High	25.274	0.0241551	0	0	NA	0	0	NA	6	350.6	309.6	0	0	NA	0	0	NA	7	849.44	695.76	0	6	350.6	309.6	1	1046.36	153.68
Result 1	Trial   222	Arena 2	Novel	CH2_15.01.16_DVR2	F	98	High	272.935	0.413212	1	44.8	861.88	7	75.12	591.36	22	519.24	539.48	0	0	NA	9	45.48	591.6	15	560.88	21.4	0	23	485.88	539.48	1	660.56	539.48
Result 1	Trial   222	Arena 3	Novel	CH2_15.01.16_DVR2	F	79	High	453.913	0.424408	5	178.16	337.2	12	82.76	265.84	42	409.52	130.64	4	60.44	352	12	104.2	268.8	39	529.6	399.12	0	43	332.08	130.64	1	1069.56	130.48
Result 1	Trial   222	Arena 4	Novel	CH2_15.01.16_DVR2	F	130	Low	512.748	0.526457	10	199.44	469.36	17	163.04	452.36	19	529.44	226.08	15	69.36	466.96	23	180.92	454.36	12	308.12	82.08	0	19	350.72	226.08	1	974	226.04
Result 1	Trial   223	Arena 1	Novel	CH3_15.01.16_DVR2	M	70	High	995.661	1.19815	11	303.48	504.88	23	78.04	439.4	34	436	369	0	0	NA	4	12.44	440.28	23	379.12	10.12	0	27	318.12	369	1	831.04	369
Result 1	Trial   223	Arena 2	Novel	CH3_15.01.16_DVR2	F	72	Low	27.9906	0.0365719	0	0	NA	0	0	NA	4	757.92	435	0	0	NA	0	0	NA	4	442.12	7.48	0	4	757.92	435	1	765.4	434.64
Result 1	Trial   223	Arena 3	Novel	CH3_15.01.16_DVR2	F	122	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   223	Arena 4	Novel	CH3_15.01.16_DVR2	M	104	High	208.968	0.17414	2	156.48	733.36	3	33.32	720.68	11	1009.64	0	0	0	NA	0	0	NA	9	0.6	0.6	699.84	9	645.2	271.08	1	1200.04	0
Result 1	Trial   224	Arena 1	Novel	CH4_15.01.16_DVR2	F	86	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   224	Arena 2	Novel	CH4_15.01.16_DVR2	F	82	Low	402.837	0.335698	4	163.64	301.44	10	57.96	293.08	29	639.24	0	0	0	NA	5	68.6	302.12	27	339.2	339.2	390.36	28	279.12	385.36	1	1200.04	0
Result 1	Trial   224	Arena 3	Novel	CH4_15.01.16_DVR2	F	73	Low	292.754	0.243961	3	146.36	845.28	8	56.88	834.8	9	553.72	438.84	3	19.12	845.6	6	66.76	837.24	6	443.08	443.08	0	7	515	438.84	1	1200.04	0
Result 1	Trial   224	Arena 4	Novel	CH4_15.01.16_DVR2	F	121	High	319.936	0.581575	8	127.48	687.72	12	53.68	685.08	21	250.56	649.88	8	28.52	695.4	11	73.24	687.44	16	768.32	118.44	0	20	190.72	649.88	1	550.16	649.88
