"Result","Trial","Arena","Assay","ChDate","Sex","LizID","LizID_etho","Trt","TotalDist","Velocity","NovItem_Freq","NovItem_Duration","NovItem_LatFirst","NovZone_Freq","NovZone_Duration","NovZone_LatFirst","Hide_Freq","Hide_Duration","Hide_DurationOrig","Hide_LatFirst","Entry_Freq","Entry_Duration","Entry_LatFirst","Social_Freq","Social_Duration","Social_LatFirst","Neutral_Freq","Neutral_Duration","Neutral_LatFirst","Asocial_Freq","Asocial_Duration","Asocial_LatFirst","Arena_Freq","Arena_Duration","Arena_LatFirst","LizID_nums","LizID_num","liz_capture_date","liz_collect_site","date_of_measurements","hlen","hwid","EndMass","mass","svl","tail_length","liz_status","liz_death_date","liz_notes"
"Result 1","Trial   199","Arena 2","Novel","CH3_14.01.16_DVR1","F","ld0037",37,"Low",519.987,"0.789054",3,12.84,759.2,10,36.84,749.36,20,623.52,82.52,0,25,177.04,541,6,208.52,717.64,14,99.24,708.92,28,268.76,541,1,659.04,541,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   199","Arena 2","Novel","CH3_09.01.16_DVR2","F","ld0025",25,"Low",2.01e-13,"5.23321ENA16",0,0,NA,0,0,NA,1,1200.04,383.72,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,383.72,816.32,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   199","Arena 2","Novel","CH3_09.01.16_DVR3","F","ld0091",91,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   199","Arena 3","Novel","CH3_09.01.16_DVR2","F","ld0032",32,"Low",35.3839,"0.0506962",0,0,NA,0,0,NA,7,781.2,279.16,0,8,418.84,502.04,0,0,NA,0,0,NA,8,418.84,502.04,1,698,502.04,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   199","Arena 3","Novel","CH3_09.01.16_DVR3","F","ld0139",139,"Low",201.829,"0.31597",0,0,NA,2,10.16,593.52,3,1031,469.76,0,7,7.28,564.04,3,77.8,579,5,36.88,570.64,4,54.36,564.04,1,638.8,561.24,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   199","Arena 4","Novel","CH3_14.01.16_DVR1","F","ld0120",120,"High",328.316,"0.34164",1,1,613.2,4,40.36,565,27,866.08,627.08,0,28,142.68,239.28,2,101,569.52,4,18,558.96,28,214.96,239.28,1,961.04,239,120,NA,"5/09/2015","SP","5/09/2015",6.92,5.26,1.266,1.2,41,55,"ALIVE","","regrown tail at the tip"
"Result 1","Trial   199","Arena 4","Novel","CH3_09.01.16_DVR2","F","ld0040",40,"High",146.901,"0.214179",0,0,NA,2,22.76,747.96,12,973.32,459.2,0,14,152.72,514.68,1,30.68,778.16,3,30.84,744.96,14,165.2,514.68,1,685.92,514.12,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   200","Arena 1","Novel","CH4_14.01.16_DVR1","F","ld0102",102,"High",682.803,"0.569002",4,52.76,464.04,8,44.04,457.08,89,531.28,531.28,80.08,92,112.88,76.96,10,271.92,449.44,18,83.84,444.56,96,313,0,1,1200.04,0,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   200","Arena 2","Novel","CH4_09.01.16_DVR3","F","ld0098",98,"High",677.937,"0.893811",0,0,NA,6,111.88,448.56,17,621.84,180.32,0,24,65.36,529.16,8,188.6,507.72,15,156.68,447.4,25,232.92,441.52,1,758.52,441.52,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   200","Arena 3","Novel","CH4_09.01.16_DVR2","F","ld0152",152,"Low",26.8154,"0.0499504",0,0,NA,0,0,NA,6,1003,339.84,0,5,197.04,663.2,0,0,NA,0,0,NA,5,197.04,663.2,1,536.88,663.16,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   200","Arena 3","Novel","CH4_09.01.16_DVR3","F","ld0079",79,"High",55.0751,"1.20885",0,0,NA,2,10.8,1166.2,2,1154.84,0.4,0,2,9.64,1154.48,1,7.36,1190.8,3,18.2,1164.96,3,19.64,1154.48,1,45.6,1154.44,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   200","Arena 4","Novel","CH4_14.01.16_DVR1","F","ld0010",10,"Low",453.672,"0.628077",1,0.16,875.16,6,49.48,485.52,60,868,390.32,0,71,100.44,477.68,5,64.52,592.28,11,74.4,481.4,67,193.12,477.68,1,722.36,477.68,10,NA,"30/08/2015","UNSWKen","30/08/2015",7.49,5.95,1.372,1.5,45,73,"ALIVE","","missing digits, thus toeclip based on missing digit, Updated tc from tc4050 on 6/12/16"
"Result 1","Trial   200","Arena 4","Novel","CH4_09.01.16_DVR2","F","ld0016",16,"High",18.7123,"0.0155936",0,0,NA,0,0,NA,5,1062.16,1062.16,0,4,137.88,624.6,0,0,NA,0,0,NA,4,137.88,624.6,1,1200.04,0,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   200","Arena 4","Novel","CH4_09.01.16_DVR3","F","ld0130",130,"Low",50.2796,"0.0789418",0,0,NA,3,254.52,569.08,4,926.16,363.08,0,6,1.64,563.08,0,0,NA,2,268.4,564.44,6,5.48,563.08,1,636.96,563.08,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   201","Arena 1","Novel","CH1_10.01.16_DVR2","F","ld0103",103,"Low",136.318,"0.113599",0,0,NA,0,0,NA,15,533.96,533.96,312,18,316.12,311.36,0,0,NA,1,7.04,398,16,659.04,0,1,1200.04,0,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   201","Arena 1","Novel","CH1_10.01.16_DVR3","F","ld0086",86,"High",240.87,"0.700774",1,0.28,913,6,43.96,886.88,6,1000,143.72,0,13,46.88,856.52,2,78.28,887.32,4,15.64,884.48,8,106.12,856.52,1,343.76,856.28,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   201","Arena 2","Novel","CH1_15.01.16_DVR1","F","ld0109",109,"Low",753.313,"0.733422",9,61.64,212.92,17,91.84,175.68,12,386.36,213.48,0,18,46.16,172.88,7,674.84,180.84,10,59.92,173.6,16,78.92,172.88,1,1027.16,172.88,109,NA,"5/09/2015","SP","5/09/2015",7.13,4.85,1.127,1.1,39,54,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   201","Arena 2","Novel","CH1_10.01.16_DVR2","F","ld0148",148,"Low",43.6073,"0.0501903",0,0,NA,0,0,NA,8,500.16,169,0,8,699.88,331.16,0,0,NA,0,0,NA,8,699.88,331.16,1,868.88,331.16,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   201","Arena 2","Novel","CH1_10.01.16_DVR3","F","ld0082",82,"Low",1656.19,"1.87242",3,18.52,754.76,7,20.64,698.12,33,447.8,132.44,0,55,121.2,315.28,12,117.68,413.96,31,94.72,381.16,51,539.84,315.28,1,884.68,315.24,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   201","Arena 3","Novel","CH1_15.01.16_DVR1","F","ld0132",132,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,132,NA,"7/09/2015","MP","7/09/2015",6.8,4.93,0.989,1.1,38,37,"ALIVE","","3 bite marks, regrown tail, Updated tc from tc0313 on 6/12/16"
"Result 1","Trial   201","Arena 3","Novel","CH1_10.01.16_DVR3","F","ld0073",73,"Low",531.763,"0.984091",0,0,NA,1,8.08,664.16,4,854.36,194.72,0,8,18.96,661.6,5,67.44,693.2,12,64.12,663.44,11,214.12,661.6,1,540.4,659.64,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   201","Arena 4","Novel","CH1_15.01.16_DVR1","F","ld0058",58,"High",294.279,"0.455822",10,34.16,691,16,74,678.08,21,771.44,217.04,0,27,38.88,554.72,5,313.08,665.04,7,29.88,659.92,23,85.64,554.72,1,645.64,554.4,58,NA,"1/09/2015","SP","1/09/2015",7.29,5.07,1.201,1.1,40,64,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   201","Arena 4","Novel","CH1_10.01.16_DVR2","F","ld0126",126,"High",377.2,"0.402562",0,0,NA,8,41.72,862.32,8,536.88,273.88,0,16,392.32,263,6,119.32,868.68,10,68.24,860.24,13,475.6,263,1,937.04,263,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   201","Arena 4","Novel","CH1_10.01.16_DVR3","F","ld0121",121,"High",539.09,"0.449242",1,45.16,1072.52,6,69.12,447.16,5,154.2,154.2,458.08,8,135.76,457.2,5,354.88,312.72,11,82.6,278.6,11,608.36,0,1,1200.04,0,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   202","Arena 1","Novel","CH2_10.01.16_DVR2","F","ld0096",96,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   202","Arena 2","Novel","CH2_10.01.16_DVR3","F","ld0072",72,"Low",145.32,"0.310832",1,0.4,1100.52,3,57.64,1064.76,5,1051.32,318.84,0,7,18.16,732.56,2,89.52,1070.8,3,13.04,1063.32,6,46.16,732.56,1,467.56,732.48,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   202","Arena 3","Novel","CH2_15.01.16_DVR1","F","ld0050",555,"Low",876.194,"0.84699",2,6.56,320.2,10,38,186.4,66,420.24,254.72,0,77,265.64,165.52,11,231.08,189.08,21,102.56,184.6,77,446.16,165.52,1,1034.52,165.52,555,NA,"1/09/2015","SP","1/09/2015",6.97,5.04,0.995,0.9,38,43,"DEAD","23/09/2016","regrown tail "
"Result 1","Trial   202","Arena 3","Novel","CH2_10.01.16_DVR3","F","ld0122",122,"High",152.072,"0.483812",0,0,NA,2,28.48,1105.44,10,1054.96,169.28,0,11,24.84,886,4,27.64,1113.12,6,27.96,1103,12,89.48,886,1,314.36,885.68,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   202","Arena 4","Novel","CH2_15.01.16_DVR1","F","ld0012",12,"High",263.339,"1.29392",0,0,NA,5,13.2,1000.2,29,1040.16,43.68,0,35,46.12,996.48,5,35.84,1025.56,9,29.36,999.04,34,94.68,996.48,1,203.56,996.48,12,NA,"30/08/2015","UNSWKen","30/08/2015",7.68,5.56,1.57,1.5,45,44,"ALIVE","","regrown tail"
"Result 1","Trial   202","Arena 4","Novel","CH2_10.01.16_DVR2","F","ld0033",33,"High",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   203","Arena 1","Novel","CH3_15.01.16_DVR1","F","ld0087",87,"High",847.766,"0.794443",5,16.96,249.12,14,102.52,237.16,95,429.6,296.72,0,106,118.92,133.08,11,329.48,248.84,19,106.12,235.76,102,334.84,133.08,1,1067.16,132.88,87,NA,"5/09/2015","SP","5/09/2015",7.17,4.99,1.276,1.1,38,51,"ALIVE","",""
"Result 1","Trial   203","Arena 1","Novel","CH3_10.01.16_DVR3","F","ld0085",85,"High",136.739,"0.325632",0,0,NA,2,19.8,915.76,6,965.92,185.84,0,9,66.68,780.36,1,42.92,1016.84,3,83.96,912.48,7,107.24,780.36,1,419.96,780.08,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   203","Arena 2","Novel","CH3_15.01.16_DVR1","F","ld0037",37,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   203","Arena 2","Novel","CH3_10.01.16_DVR2","F","ld0025",25,"Low",86.8948,"0.0946401",1,1.16,1153.6,3,20.84,1136.92,5,382.28,100.6,0,7,765.92,0,1,42.32,1136.72,2,4.88,1133.84,7,770.56,0,2,918.36,0,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   203","Arena 2","Novel","CH3_10.01.16_DVR3","F","ld0091",91,"Low",130.467,"0.510754",0,0,NA,1,5.44,1016.12,7,996.84,52.28,0,12,144.32,944.76,1,21.08,1000.32,2,4.84,996.4,7,177.28,944.76,1,255.48,944.56,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   203","Arena 3","Novel","CH3_10.01.16_DVR2","F","ld0032",32,"Low",27.7743,"0.0459139",0,0,NA,0,0,NA,1,613.52,18.44,0,1,586.52,595.08,0,0,NA,0,0,NA,1,586.52,595.08,1,604.96,595.08,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   203","Arena 3","Novel","CH3_10.01.16_DVR3","F","ld0139",139,"Low",171.144,"0.351627",0,0,NA,3,29.12,752.72,4,987.12,273.84,0,6,32.52,713.28,1,54.28,806.4,3,38.92,749.08,6,119.72,713.28,1,486.76,713.28,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   203","Arena 4","Novel","CH3_15.01.16_DVR1","F","ld0120",120,"High",662.639,"0.654291",0,0,NA,2,18.36,403.48,97,280.12,92.88,0,96,400.16,187.48,4,264.36,365.96,9,48.12,364.6,102,607.44,187.48,1,1012.8,187.24,120,NA,"5/09/2015","SP","5/09/2015",6.92,5.26,1.266,1.2,41,55,"ALIVE","","regrown tail at the tip"
"Result 1","Trial   203","Arena 4","Novel","CH3_10.01.16_DVR2","F","ld0040",40,"High",154.489,"0.17209",0,0,NA,1,7.44,725.72,6,635.04,332.76,0,8,477.36,303.24,2,3.36,993.68,4,35,716.8,7,526.64,303.24,1,897.76,302.28,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   204","Arena 1","Novel","CH4_15.01.16_DVR1","F","ld0102",102,"High",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   204","Arena 2","Novel","CH4_10.01.16_DVR3","F","ld0098",98,"High",337.538,"0.281281",6,28.32,843.72,10,56.6,832.56,28,873.36,873.36,0,47,115,55,4,96.92,838.52,8,37.36,831.36,31,192.4,27.28,1,1200.04,0,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   204","Arena 3","Novel","CH4_10.01.16_DVR2","F","ld0152",152,"Low",27.385,"0.0865081",0,0,NA,0,0,NA,3,917.04,33.6,0,4,283,883.44,0,0,NA,0,0,NA,4,283,883.44,1,316.6,883.44,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   204","Arena 3","Novel","CH4_10.01.16_DVR3","F","ld0079",79,"High",85.2025,"0.305473",0,0,NA,3,24.16,923.68,2,1115.72,194.64,0,3,1.56,921.08,1,53.08,935.68,2,20.96,921.96,3,10.28,921.08,1,278.96,921.08,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   204","Arena 4","Novel","CH4_15.01.16_DVR1","F","ld0010",10,"Low",298.219,"0.337734",0,0,NA,3,39.16,370.4,44,997.76,680.76,0,45,46.84,317.92,3,102.24,363.96,6,24.12,359.56,46,75.92,317.92,1,883.04,317,10,NA,"30/08/2015","UNSWKen","30/08/2015",7.49,5.95,1.372,1.5,45,73,"ALIVE","","missing digits, thus toeclip based on missing digit, Updated tc from tc4050 on 6/12/16"
"Result 1","Trial   204","Arena 4","Novel","CH4_10.01.16_DVR2","F","ld0016",16,"High",22.7593,"0.0414589",0,0,NA,0,0,NA,8,1118.32,467.28,0,8,81.72,651.04,0,0,NA,0,0,NA,8,81.72,651.04,1,549,651.04,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   204","Arena 4","Novel","CH4_10.01.16_DVR3","F","ld0130",130,"Low",392.365,"0.665838",0,0,NA,1,8.96,643.36,7,738,127.28,0,12,29.48,610.72,2,26.2,642.48,6,66,632.44,11,369.84,610.72,1,589.32,610.72,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   205","Arena 1","Novel","CH1_11.01.16_DVR2","F","ld0103",103,"Low",332.359,"0.276966",0,0,NA,3,58.36,827.2,21,492.24,492.24,0,21,334.76,471.12,2,206.68,829.88,5,37.36,824.56,24,463.76,471.12,1,1200.04,0,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   205","Arena 1","Novel","CH1_11.01.16_DVR3","F","ld0086",86,"High",267.107,"0.417956",0,0,NA,5,18.68,684.32,15,715.44,154.64,0,22,68.68,550.96,2,71.56,685.12,8,96.24,674.44,21,316.8,550.96,1,639.24,550.92,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   205","Arena 1","Social","CH1_20.12.15_DVR1","F","ld0055",50,"Low",928.347,"0.916036",3,188.48,201.04,10,124.64,198.2,15,194.6,8.04,0,40,77.88,186.72,13,582.52,199.52,25,78.8,197.16,27,344.12,186.72,1,1013.48,186.56,50,NA,"1/09/2015","SP","1/09/2015",7.06,5.12,0.943,0.9,37,56,"ALIVE","","Updated tc from tc0115 on 6/12/16"
"Result 1","Trial   205","Arena 2","Novel","CH1_11.01.16_DVR2","F","ld0148",148,"Low",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   205","Arena 2","Novel","CH1_11.01.16_DVR3","F","ld0082",82,"Low",546.029,"0.518231",0,0,NA,12,35.92,153,9,688.92,542.56,0,13,97.92,146.36,5,231,159.88,13,68.64,151.16,17,211.48,146.36,1,1053.68,146.36,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   205","Arena 3","Novel","CH1_11.01.16_DVR3","F","ld0073",73,"Low",276.781,"0.667328",0,0,NA,6,18.76,848.04,7,990.72,205.48,0,12,75.68,785.24,3,25.92,849.44,7,31.4,845.84,11,152,785.24,1,414.8,785.24,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   205","Arena 3","Social","CH1_20.12.15_DVR1","F","ld0019",19,"High",564.662,"0.470552",2,6.6,137.28,10,39.04,134.56,3,251.8,251.8,885.8,12,324.8,184.68,9,158.16,135.44,16,117.64,133.52,10,672.44,0,1,1200.04,0,19,NA,"30/08/2015","UNSWKen","30/08/2015",7.21,4.93,1.287,1.3,41,66,"ALIVE","",""
"Result 1","Trial   205","Arena 4","Novel","CH1_11.01.16_DVR2","F","ld0126",126,"High",314.46,"0.26205",0,0,NA,3,7.28,175.88,18,4.68,4.68,170.12,23,752.28,169.72,3,55.56,230.08,7,37.76,173.76,23,1102.04,0,1,1200.04,0,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   205","Arena 4","Novel","CH1_11.01.16_DVR3","F","ld0121",121,"High",488.325,"0.488501",0,0,NA,4,19.24,299.16,7,637.2,436.84,0,15,70.36,200.36,4,143.48,298.52,11,80.88,291,15,338.48,200.36,1,999.68,200.36,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   205","Arena 4","Social","CH1_20.12.15_DVR1","F","ld0112",112,"High",51.1756,"0.0426464",0,0,NA,2,3.64,1108.04,1,1104.44,1104.44,0,1,0.72,1104.44,1,90.36,1109.68,1,3.96,1105.72,1,1.28,1104.44,1,1200.04,0,112,NA,"5/09/2015","SP","5/09/2015",7.12,5.04,1.29,1.1,41,64,"ALIVE","","1 bite marks on ventral "
"Result 1","Trial   206","Arena 1","Novel","CH2_11.01.16_DVR2","F","ld0096",96,"High",386.409,"0.529617",0,0,NA,7,43.96,806.96,31,524.68,54.28,0,30,387.8,470.4,5,118.72,823.36,12,93.04,805.44,35,461.4,470.4,1,729.64,470.4,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   206","Arena 2","Novel","CH2_11.01.16_DVR3","F","ld0072",72,"Low",434.161,"0.608614",4,47.84,802.88,15,182.84,507.2,21,694.72,208.2,0,30,37.56,486.64,8,181,515.48,15,171.64,505.16,27,152.68,486.64,1,713.52,486.36,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   206","Arena 2","Social","CH2_20.12.15_DVR1","F","ld0031",31,"Low",1281.03,"1.49395",9,17.68,480.44,33,66.84,479.08,29,428.68,86.16,0,42,54.2,420.28,17,483.28,421.8,30,89.64,420.4,42,198.44,420.28,1,857.52,342.52,31,NA,"30/08/2015","UNSWKen","30/08/2015",7.38,5.01,1.22,1.2,41,55,"ALIVE","","bite marks (i.e. from copulation) on ventral. Updated tc from tc0051on 6/12/16"
"Result 1","Trial   206","Arena 3","Novel","CH2_11.01.16_DVR3","F","ld0122",122,"High",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   206","Arena 3","Social","CH2_20.12.15_DVR1","F","ld0029",29,"Low",224.326,"0.346997",1,0.4,690.36,2,8.88,687.28,25,1040.28,486.76,0,27,62.92,553.8,2,52.76,643.04,3,9.32,638.08,25,97.68,553.8,1,646.52,553.52,29,NA,"30/08/2015","UNSWKen","30/08/2015",6.96,4.99,1.113,1.3,39,60,"ALIVE","",""
"Result 1","Trial   206","Arena 4","Novel","CH2_11.01.16_DVR2","F","ld0033",33,"High",564.402,"0.500801",6,31.88,704.84,14,364.24,318.36,38,242.52,169.52,0,42,154.24,234.88,4,278,599.88,13,413.92,318.12,44,265.6,234.88,1,1127.04,73,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   206","Arena 4","Social","CH2_20.12.15_DVR1","F","ld0038",38,"High",1251.68,"1.04307",4,12.88,213.32,15,100.96,205.52,42,214.28,214.28,0,52,106.84,163.64,17,324.76,198.2,31,164.68,193.36,56,496.32,163.64,1,1200.04,0,38,NA,"30/08/2015","UNSWKen","30/08/2015",7.29,5.22,1.172,1.1,40,61,"ALIVE","","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   207","Arena 1","Novel","CH3_11.01.16_DVR3","F","ld0085",85,"High",1256.06,"1.04672",9,59.76,273.52,27,119.64,219.28,31,174.64,174.64,87.6,61,171.48,86.44,16,363.52,236.36,29,150.8,215.72,45,511.08,0,1,1200.04,0,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   207","Arena 1","Social","CH3_20.12.15_DVR1","F","ld0074",74,"Low",95.5577,"0.241527",0,0,NA,1,15.36,920.36,11,1070.68,266.32,0,11,63.48,804.52,1,14.04,920.68,4,19.48,872.32,13,95.84,804.52,1,395.68,804.36,74,NA,"1/09/2015","SP","1/09/2015",7.27,4.98,0.895,0.9,40,45,"DEAD","1/04/2016","bite marks (i.e. from copulation) on ventral. Regrown tail"
"Result 1","Trial   207","Arena 2","Novel","CH3_11.01.16_DVR2","F","ld0025",25,"Low",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
